id,host,output,model,kind,state,parent_experiment_id,review_family,review_decision,batch,input_batch_target,input_batch_policy,ce_tokens,ce_token_budget,optimizer_updates,data_sha256,tokenizer_sha256,audit_findings,limitations
exp-8a6fe40208b4,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/real32,minideepseekv4,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,1002551,1000000,42,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-cb3460322d07,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/real32/real/mb32,minideepseekv4,training,complete,exp-8a6fe40208b4,batch-screens,execution_evidence_only,32,16384,legacy_whole_microbatch,1002551,1000000,42,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused"", ""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-18b0d2c2dd48,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/sweep,minideepseekv4,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,1002551,1000000,54,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-d503960eafde,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/sweep/real/mb16,minideepseekv4,training,complete,exp-18b0d2c2dd48,batch-screens,execution_evidence_only,16,16384,legacy_whole_microbatch,1002551,1000000,54,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused"", ""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-b9ccd67acd87,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/sweep/synthetic/mb16,minideepseekv4,synthetic,complete,exp-18b0d2c2dd48,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-ca509b390643,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/sweep/synthetic/mb32,minideepseekv4,synthetic,complete,exp-18b0d2c2dd48,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-a2f3abe689ce,remote-239,strategy-batch-frontier-gpu-v1/trials/minideepseekv4/sweep/synthetic/mb64,minideepseekv4,synthetic,complete,exp-18b0d2c2dd48,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-f11788667472,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/real32,minikimik3,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,1004508,1000000,42,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-b9498b699cf2,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/real32/real/mb32,minikimik3,training,complete,exp-f11788667472,batch-screens,execution_evidence_only,32,16384,legacy_whole_microbatch,1004508,1000000,42,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-246fc207d1c0,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep,minikimik3,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,2016600,2000000,75,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-69bfef69d289,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/real/mb128,minikimik3,training,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,128,16384,legacy_whole_microbatch,1004508,1000000,21,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-b281e3b855b0,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/real/mb16,minikimik3,training,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,16,16384,legacy_whole_microbatch,1012092,1000000,54,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-0012d1d7f0cf,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/synthetic/mb128,minikimik3,synthetic,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-76304536542d,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/synthetic/mb16,minikimik3,synthetic,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-4cc08e3139b1,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/synthetic/mb32,minikimik3,synthetic,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-10054ab9d363,remote-239,strategy-batch-frontier-gpu-v1/trials/minikimik3/sweep/synthetic/mb64,minikimik3,synthetic,complete,exp-246fc207d1c0,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-4514d137352a,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/real32,miniqwen4,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,1017954,1000000,43,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-7e920cf63791,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/real32/real/mb32,miniqwen4,training,complete,exp-4514d137352a,batch-screens,execution_evidence_only,32,16384,legacy_whole_microbatch,1017954,1000000,43,f781d3210e394193a9098d1cd6829c8412ab0a2faabaaeb60f8bf5bdec49ac8b,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-1783c0061e4a,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep,miniqwen4,sweep,complete,,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,2035908,2000000,99,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-ced8fed884d7,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/real/mb16,miniqwen4,training,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,16,16384,legacy_whole_microbatch,1017954,1000000,56,f781d3210e394193a9098d1cd6829c8412ab0a2faabaaeb60f8bf5bdec49ac8b,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-4761c0c5fd1e,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/real/mb64,miniqwen4,training,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,64,16384,legacy_whole_microbatch,1017954,1000000,43,f781d3210e394193a9098d1cd6829c8412ab0a2faabaaeb60f8bf5bdec49ac8b,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-974b11a8bc01,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/synthetic/mb128,miniqwen4,synthetic,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-7da63569506d,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/synthetic/mb16,miniqwen4,synthetic,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-e43331cc8259,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/synthetic/mb32,miniqwen4,synthetic,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-c100e87e12e2,remote-239,strategy-batch-frontier-gpu-v1/trials/miniqwen4/sweep/synthetic/mb64,miniqwen4,synthetic,complete,exp-1783c0061e4a,batch-screens,execution_evidence_only,,,legacy_whole_microbatch,0,,0,,,[],"[""合成固定 input 更新与真实非 padding 累积必须分开"", ""1M CE / 32 例验证只能筛异常，不能冻结训练配方"", ""主机确认不能替代同机受控对照"", ""MF1 benchmark 的 microbatch 不能自动用于 MF1 trainer""]"
exp-575413daeeb7,remote-239,strategy-batch-selected-gpu-v1/trials/minideepseekv4/seed-43,minideepseekv4,sweep,running,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,11263697,20000000,470,,,[],"[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-a13abce0e5dd,remote-239,strategy-batch-selected-gpu-v1/trials/minideepseekv4/seed-43/real/mb32,minideepseekv4,training,running,exp-575413daeeb7,speed-selected-long,dispatch_paused_existing_runs_exploratory,32,16384,legacy_whole_microbatch,11263697,20000000,470,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused"", ""whole_microbatch_global_batch_overshoot""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-5f5630531a64,remote-239,strategy-batch-selected-gpu-v1/trials/minideepseekv4/seed-44,minideepseekv4,sweep,running,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,12435162,20000000,520,,,[],"[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-daa30f3ea58c,remote-239,strategy-batch-selected-gpu-v1/trials/minideepseekv4/seed-44/real/mb32,minideepseekv4,training,running,exp-5f5630531a64,speed-selected-long,dispatch_paused_existing_runs_exploratory,32,16384,legacy_whole_microbatch,12435162,20000000,520,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused"", ""whole_microbatch_global_batch_overshoot""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-577779348425,remote-239,strategy-batch-selected-gpu-v1/trials/minikimik3/seed-43,minikimik3,sweep,running,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,19203263,20000000,400,,,[],"[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-8712b5352c72,remote-239,strategy-batch-selected-gpu-v1/trials/minikimik3/seed-43/real/mb128,minikimik3,training,running,exp-577779348425,speed-selected-long,dispatch_paused_existing_runs_exploratory,128,16384,legacy_whole_microbatch,19203263,20000000,400,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-77c1a8bbc62c,remote-239,strategy-batch-selected-gpu-v1/trials/minikimik3/seed-44,minikimik3,sweep,running,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,19166447,20000000,400,,,[],"[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-348083f55518,remote-239,strategy-batch-selected-gpu-v1/trials/minikimik3/seed-44/real/mb128,minikimik3,training,running,exp-77c1a8bbc62c,speed-selected-long,dispatch_paused_existing_runs_exploratory,128,16384,legacy_whole_microbatch,19166447,20000000,400,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""whole_microbatch_global_batch_overshoot""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-9dc42858bd7e,remote-239,strategy-batch-selected-gpu-v1/trials/miniqwen4/lower-lr,miniqwen4,training,paused_for_review,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,0,20000000,0,,,"[""missing_data_sha256"", ""missing_tokenizer_sha256""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-b6933dd45ac6,remote-239,strategy-batch-selected-gpu-v1/trials/miniqwen4/reference,miniqwen4,training,paused_for_review,,speed-selected-long,dispatch_paused_existing_runs_exploratory,,,legacy_whole_microbatch,0,20000000,0,,,"[""missing_data_sha256"", ""missing_tokenizer_sha256""]","[""取消只按最快吞吐选择长期训练配方的规则"", ""Kimi 128 实际约 48K input/update，不是 16K"", ""已有 Kimi/DeepSeek 运行只保留为固定大 batch 观察，待派发 Qwen 不继续自动启动""]"
exp-31c27d9e5cb5,remote-239,strategy-seed-gpu-v1/minideepseekv4/seed-43,minideepseekv4,training,stopped_by_user,,source-seed-stopped,superseded,2,16384,legacy_whole_microbatch,1172857,20000000,70,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused""]","[""因执行效率重新规划而停止；原日志和已有权重保留"", ""不能把未保存的进度写为可恢复进度""]"
exp-644e2059cf0f,remote-239,strategy-seed-gpu-v1/minideepseekv4/seed-44,minideepseekv4,training,stopped_by_user,,source-seed-stopped,superseded,2,16384,legacy_whole_microbatch,1171981,20000000,70,4fd93e0b8d2e8bcebfcc8ffa71c592653d1ac91402fb3c856f6dc4ece6b33520,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,"[""deepseek_muon_lr_argument_unused""]","[""因执行效率重新规划而停止；原日志和已有权重保留"", ""不能把未保存的进度写为可恢复进度""]"
exp-a2a7d9d8982d,remote-239,strategy-seed-gpu-v1/minikimik3/seed-43,minikimik3,training,stopped_by_user,,source-seed-stopped,superseded,2,16384,legacy_whole_microbatch,1168302,20000000,70,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,[],"[""因执行效率重新规划而停止；原日志和已有权重保留"", ""不能把未保存的进度写为可恢复进度""]"
exp-67cdb9c1ef4d,remote-239,strategy-seed-gpu-v1/minikimik3/seed-44,minikimik3,training,stopped_by_user,,source-seed-stopped,superseded,2,16384,legacy_whole_microbatch,1168672,20000000,70,4a3519e2a64efbee3b49b85b731be2bd2aac560f30151e80b36ea837e1b59da7,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,[],"[""因执行效率重新规划而停止；原日志和已有权重保留"", ""不能把未保存的进度写为可恢复进度""]"
exp-e7b731298a7d,remote-239,strategy-single-gpu-v2/miniqwen4/lower-lr,miniqwen4,training,stopped_by_user,,source-recipe-v2,retain_conditional_evidence,2,16384,legacy_whole_microbatch,333351,20000000,20,f781d3210e394193a9098d1cd6829c8412ab0a2faabaaeb60f8bf5bdec49ac8b,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,[],"[""WSD/400K warmup 是本地共同对照，不能称为 Kimi 官方配方"", ""单种子和单因素结果不能直接合并为最优配方"", ""共卡与独占吞吐不可直接比较"", ""主动停止的 Qwen MTP 0.2 未完成预算""]"
exp-0d19975c3920,remote-239,strategy-single-gpu-v2/miniqwen4/reference,miniqwen4,training,stopped_by_user,,source-recipe-v2,retain_conditional_evidence,2,16384,legacy_whole_microbatch,166316,20000000,10,f781d3210e394193a9098d1cd6829c8412ab0a2faabaaeb60f8bf5bdec49ac8b,2a85c8917120b6501e3fd5bd30e9f8bf8a8f08ac89e07dae522f9940bb92306b,[],"[""WSD/400K warmup 是本地共同对照，不能称为 Kimi 官方配方"", ""单种子和单因素结果不能直接合并为最优配方"", ""共卡与独占吞吐不可直接比较"", ""主动停止的 Qwen MTP 0.2 未完成预算""]"
